metric,method,field,lead_days,finite_members,mean,p10,p90
rmse,prior_residual,phihyd_surface,910,15,35440697345.38633,33482531761.964283,37463932130.15596
rmse,prior_residual,phihyd_surface,920,15,49715219813.56923,46978406945.75053,52543935816.382645
rmse,prior_residual,phihyd_surface,930,15,69742045234.51382,65928212445.795845,73700902483.25287
rmse,prior_residual,phihyd_surface,940,15,97839638198.47517,92538910850.13162,103381743491.418
rmse,prior_residual,phihyd_surface,950,15,137262720118.02518,129911752902.25938,145020327456.27338
rmse,prior_residual,phihyd_surface,960,15,192582784292.33383,182404701666.13135,203438359068.5791
rmse,prior_residual,phihyd_surface,970,15,270220102773.72107,256147969156.10657,285404987264.7923
rmse,prior_residual,phihyd_surface,980,15,379193349844.00055,359771872002.10095,400422433442.98975
rmse,prior_residual,phihyd_surface,990,15,532172707056.09485,505420808824.47046,561834864226.8519
rmse,prior_residual,phihyd_surface,1000,15,746948393816.0314,710160415584.5956,788371044920.639
rmse,prior_residual,phihyd_surface,1010,15,1048496200258.8136,997986697093.8792,1106774187777.6963
rmse,prior_residual,phihyd_surface,1020,15,1471921405601.2405,1402626097919.3687,1554245300080.5022
rmse,prior_residual,phihyd_surface,1030,15,2066555313104.643,1971447669826.8416,2182891295850.5027
rmse,prior_residual,phihyd_surface,1040,15,2901757711020.0894,2770721973617.606,3066389928498.104
rmse,prior_residual,phihyd_surface,1050,15,4075063395084.6157,3893764234835.948,4308385202498.0293
rmse,prior_residual,phihyd_surface,1060,15,5723653533852.779,5468019575469.26,6054809650058.738
rmse,prior_residual,phihyd_surface,1070,15,8040356679821.134,7677650086312.095,8510763658692.124
rmse,prior_residual,phihyd_surface,1080,15,11296418375584.76,10781009249682.492,11965073483448.533
rmse,prior_residual,phihyd_surface,1090,15,15873303778482.213,15135449574569.096,16824106081088.953
rmse,prior_residual,phihyd_surface,1100,15,22307991289303.555,21241401121243.055,23659604431882.355
rmse,prior_residual,phihyd_surface,1110,15,31356851771069.746,29818181028499.18,33277273087802.19
rmse,prior_residual,phihyd_surface,1120,15,44084144300208.8,41869513615343.516,46812510624793.97
rmse,prior_residual,phihyd_surface,1130,15,61987685394014.766,58788752517629.88,65862018627999.86
rmse,prior_residual,phihyd_surface,1140,15,87175684878975.4,82561305169148.12,92675269855291.39
rmse,prior_residual,phihyd_surface,1150,15,122616421308947.75,115966327368752.64,130421804750969.23
rmse,prior_residual,phihyd_surface,1160,15,172489479802878.94,162910355570154.53,183565145378256.78
rmse,prior_residual,phihyd_surface,1170,15,242678750942202.97,228886701554382.06,258391308419217.97
rmse,prior_residual,phihyd_surface,1180,15,341472861347052.56,321624423327397.1,363768205365423.3
rmse,prior_residual,phihyd_surface,1190,15,480543076865265.6,451993848674079.5,512318107629835.44
rmse,prior_residual,phihyd_surface,1200,15,676328964588221.2,635293841193518.6,721589108626675.2
rmse,prior_residual,phihyd_surface,1210,15,952005802500247.8,893063730675123.0,1016436685493251.4
rmse,prior_residual,phihyd_surface,1220,15,1340212627155593.8,1255564421229712.2,1433622643988450.5
rmse,prior_residual,phihyd_surface,1230,15,1886928282939031.2,1765369937475990.0,2022244849541447.2
rmse,prior_residual,phihyd_surface,1240,15,2656920653716422.0,2482465579173358.5,2852878931841593.5
rmse,prior_residual,phihyd_surface,1250,15,3741437687510914.5,3491248728286952.5,4026178593008656.0
rmse,prior_residual,phihyd_surface,1260,15,5269063131749482.0,4910822724005405.0,5682303728476079.0
rmse,prior_residual,phihyd_surface,1270,15,7421085159901370.0,6919819091054602.0,8020055894431248.0
rmse,prior_residual,phihyd_surface,1280,15,1.0453321535947484e+16,9752178059352276.0,1.1320555555806286e+16
rmse,prior_residual,phihyd_surface,1290,15,1.4726551431712588e+16,1.374593714845825e+16,1.5981048890869414e+16
rmse,prior_residual,phihyd_surface,1300,15,2.0749431830400172e+16,1.9377452342230816e+16,2.256350931957519e+16
rmse,prior_residual,phihyd_surface,1310,15,2.9239322039010116e+16,2.7318669078503948e+16,3.1862550878958224e+16
rmse,prior_residual,phihyd_surface,1320,15,4.1207559632470024e+16,3.851702852218552e+16,4.500084823075678e+16
rmse,prior_residual,phihyd_surface,1330,15,5.808014987768128e+16,5.430395726940948e+16,6.3564638545051464e+16
rmse,prior_residual,phihyd_surface,1340,15,8.18681769014006e+16,7.653739627226875e+16,8.979390738855317e+16
rmse,prior_residual,phihyd_surface,1350,15,1.1540972181310045e+17,1.0788120831717155e+17,1.2685769212726555e+17
rmse,prior_residual,phihyd_surface,1360,15,1.6271063906036224e+17,1.5207367298459827e+17,1.79233649212936e+17
rmse,prior_residual,phihyd_surface,1370,15,2.294267148995513e+17,2.144031994809194e+17,2.532477780414713e+17
rmse,prior_residual,phihyd_surface,1380,15,3.2354038629675296e+17,3.022572468445821e+17,3.5784914845039034e+17
rmse,prior_residual,phihyd_surface,1390,15,4.563139823161651e+17,4.259207438581571e+17,5.053380027280533e+17
rmse,prior_residual,phihyd_surface,1400,15,6.436329400348306e+17,6.002083012799039e+17,7.133871695298676e+17
rmse,prior_residual,phihyd_surface,1410,15,9.079066765755994e+17,8.458454467102188e+17,1.0072183409894533e+18
rmse,prior_residual,phihyd_surface,1420,15,1.2807633301334784e+18,1.191986966464569e+18,1.4222377577414776e+18
rmse,prior_residual,phihyd_surface,1430,15,1.8068823595739745e+18,1.6798711981464484e+18,2.008494327080483e+18
rmse,prior_residual,phihyd_surface,1440,15,2.549432496738994e+18,2.3679923545326305e+18,2.8367782657767716e+18
rmse,prior_residual,phihyd_surface,1450,15,3.597601253186935e+18,3.338766447092628e+18,4.007112658008123e+18
rmse,prior_residual,phihyd_surface,1460,15,5.077430488932739e+18,4.708439411694171e+18,5.660943626722175e+18
rmse,prior_residual,phihyd_surface,1470,15,7.166936073228878e+18,6.641139787641705e+18,7.998142282928293e+18
rmse,prior_residual,phihyd_surface,1480,15,1.0117427790734211e+19,9.368089227313056e+18,1.1301329744777314e+19
rmse,prior_residual,phihyd_surface,1490,15,1.4283615941027465e+19,1.3210290924049836e+19,1.5969724320996192e+19
rmse,prior_residual,phihyd_surface,1500,15,2.0166348938632258e+19,1.8626329413165412e+19,2.2567518041424114e+19
rmse,prior_residual,phihyd_surface,1510,15,2.8472973059653865e+19,2.6263413048823665e+19,3.1894549605061226e+19
rmse,prior_residual,phihyd_surface,1520,15,4.020296701913092e+19,3.703305391119977e+19,4.5086424059953275e+19
rmse,prior_residual,phihyd_surface,1530,15,5.6769960046612595e+19,5.22232443563715e+19,6.374131516454369e+19
rmse,prior_residual,phihyd_surface,1540,15,8.0171597041906e+19,7.365220999553219e+19,9.012365774243144e+19
rmse,prior_residual,phihyd_surface,1550,15,1.1322990512173769e+20,1.038838367861985e+20,1.2743409119483702e+20
rmse,prior_residual,phihyd_surface,1560,15,1.5993165166508648e+20,1.465340409656294e+20,1.8019879931420282e+20
rmse,prior_residual,phihyd_surface,1570,15,2.2590718467359814e+20,2.067017646340639e+20,2.5481757239838654e+20
rmse,prior_residual,phihyd_surface,1580,15,3.191050342044924e+20,2.9156878649685813e+20,3.603456786323596e+20
rmse,prior_residual,phihyd_surface,1590,15,4.507676441836003e+20,4.1130163166570486e+20,5.0958624516523124e+20
rmse,prior_residual,phihyd_surface,1600,15,6.368015370499215e+20,5.802910858367012e+20,7.206776652549018e+20
rmse,prior_residual,phihyd_surface,1610,15,8.996905904680859e+20,8.18843305028511e+20,1.0193095436021571e+21
rmse,prior_residual,phihyd_surface,1620,15,1.271222335343073e+21,1.1556172326995059e+21,1.4418508886723052e+21
rmse,prior_residual,phihyd_surface,1630,15,1.7963668605690878e+21,1.6310990258225045e+21,2.03980354889545e+21
rmse,prior_residual,phihyd_surface,1640,15,2.5387219417811444e+21,2.302439062649285e+21,2.886074476603954e+21
rmse,prior_residual,phihyd_surface,1650,15,3.5882158094678156e+21,3.2502966567983047e+21,4.083945990513474e+21
rmse,prior_residual,phihyd_surface,1660,15,5.071940265960967e+21,4.588530635302432e+21,5.779490553126034e+21
rmse,prior_residual,phihyd_surface,1670,15,7.169572519916681e+21,6.47815828882981e+21,8.179186615076806e+21
rmse,prior_residual,phihyd_surface,1680,15,1.0135281706620999e+22,9.146930559469722e+21,1.1575423779788856e+22
rmse,prior_residual,phihyd_surface,1690,15,1.4328596221041305e+22,1.2916474085699616e+22,1.638235254024621e+22
rmse,prior_residual,phihyd_surface,1700,15,2.025813251905061e+22,1.8241316376135602e+22,2.3186569988822914e+22
rmse,prior_residual,phihyd_surface,1710,15,2.8643445229029157e+22,2.5763713663507183e+22,3.2819086910456037e+22
rmse,prior_residual,phihyd_surface,1720,15,4.050240691233149e+22,3.6390415851974436e+22,4.6457740788586395e+22
rmse,prior_residual,phihyd_surface,1730,15,5.727571470830278e+22,5.140478313805537e+22,6.577150128829214e+22
rmse,prior_residual,phihyd_surface,1740,15,8.100109165691817e+22,7.2619512208731136e+22,9.312435407822415e+22
rmse,prior_residual,phihyd_surface,1750,15,1.1456099142810883e+23,1.025962715994259e+23,1.3186495735113043e+23
rmse,prior_residual,phihyd_surface,1760,15,1.6203187672254568e+23,1.4495235719612714e+23,1.867360578050947e+23
rmse,prior_residual,phihyd_surface,1770,15,2.291809358818325e+23,2.048027785487041e+23,2.6444529472520006e+23
rmse,prior_residual,phihyd_surface,1780,15,3.2416866893978813e+23,2.893763895661731e+23,3.744905643794131e+23
rmse,prior_residual,phihyd_surface,1790,15,4.585388072298769e+23,4.088715725441803e+23,5.303327982698207e+23
rmse,prior_residual,phihyd_surface,1800,15,6.48629354313227e+23,5.776483750459662e+23,7.510415094470355e+23
rmse,prior_residual,phihyd_surface,1810,15,9.175630412504838e+23,8.16082437071157e+23,1.0636418961007321e+24
rmse,prior_residual,phihyd_surface,1820,15,1.298063977180704e+24,1.1529760520724998e+24,1.50639473185402e+24
rmse,prior_residual,phihyd_surface,1830,15,1.836455718024045e+24,1.6289918376443335e+24,2.1335368183828554e+24
rmse,prior_residual,phihyd_surface,1840,15,2.5983224293217683e+24,2.3017245333869825e+24,3.0219385130890914e+24
rmse,prior_residual,phihyd_surface,1850,15,3.676488194208536e+24,3.25265801632261e+24,4.280489552110896e+24
rmse,prior_residual,phihyd_surface,1860,15,5.202295797062945e+24,4.596833286535214e+24,6.063598399318017e+24
rmse,prior_residual,phihyd_surface,1870,15,7.361641705258458e+24,6.497027332905618e+24,8.589926432087206e+24
rmse,prior_residual,phihyd_surface,1880,15,1.0417789897306467e+25,9.183309211588327e+24,1.2169554462325081e+25
rmse,prior_residual,phihyd_surface,1890,15,1.4743663602566766e+25,1.2980688302800781e+25,1.724277499338537e+25
rmse,prior_residual,phihyd_surface,1900,15,2.0867547183897206e+25,1.8348670400881117e+25,2.4433318255889674e+25
rmse,prior_residual,phihyd_surface,1910,15,2.953803844379482e+25,2.5938156584635396e+25,3.4625472855500618e+25
rmse,prior_residual,phihyd_surface,1920,15,4.181502215675028e+25,3.667057986083981e+25,4.907127294367311e+25
rmse,prior_residual,phihyd_surface,1930,15,5.919869526311032e+25,5.184848307769939e+25,6.954481217729865e+25
rmse,prior_residual,phihyd_surface,1940,15,8.381369124790864e+25,7.331475268830387e+25,9.856337532845093e+25
rmse,prior_residual,phihyd_surface,1950,15,1.1867021128476063e+26,1.0368214343060541e+26,1.3969751231281202e+26
rmse,prior_residual,phihyd_surface,1960,15,1.6803287574377143e+26,1.4664878376130447e+26,1.980098396314133e+26
rmse,prior_residual,phihyd_surface,1970,15,2.379394184948459e+26,2.0743922609964888e+26,2.8067964073319955e+26
rmse,prior_residual,phihyd_surface,1980,15,3.369471142582002e+26,2.9343318770219375e+26,3.978995109236714e+26
rmse,prior_residual,phihyd_surface,1990,15,4.7718706596662824e+26,4.150751516792663e+26,5.6412026299432635e+26
rmse,prior_residual,phihyd_surface,2000,15,6.758419245257702e+26,5.8714578252848914e+26,7.998280525133687e+26
rmse,prior_residual,sst,0,15,2.5564834224926667e-07,2.516826581330109e-07,2.60820041934448e-07
rmse,prior_residual,sst,10,15,0.011385516814973188,0.010331605512762491,0.013683967364969272
rmse,prior_residual,sst,20,15,0.019518682013382575,0.01711015645479111,0.024349700297816603
rmse,prior_residual,sst,30,15,0.028225684386849848,0.023563334418237006,0.036635884626019743
rmse,prior_residual,sst,40,15,0.03886885659725479,0.032400629518531454,0.05273114666147773
rmse,prior_residual,sst,50,15,0.051865842621638694,0.04295395906224911,0.07382362474488477
rmse,prior_residual,sst,60,15,0.0685062044159268,0.05706526073180685,0.09727888058374846
rmse,prior_residual,sst,70,15,0.09012158282837471,0.0762364394471838,0.12712841346483045
rmse,prior_residual,sst,80,15,0.11810392257567749,0.1008609828262847,0.16541763106433974
rmse,prior_residual,sst,90,15,0.1549563164282152,0.13370587997859967,0.21537921229678084
rmse,prior_residual,sst,100,15,0.2038818427283014,0.17697037418345135,0.2807103586486079
rmse,prior_residual,sst,110,15,0.26889118442928023,0.23409401378809216,0.3582081927832494
rmse,prior_residual,sst,120,15,0.35538582666862817,0.31038263210023104,0.4573440617266835
rmse,prior_residual,sst,130,15,0.47104898050063276,0.41427677248007777,0.5855541472439131
rmse,prior_residual,sst,140,15,0.6267646033629468,0.5552936576546013,0.7527881609311541
rmse,prior_residual,sst,150,15,0.8382233783529816,0.7485297267253695,0.9756182589501374
rmse,prior_residual,sst,160,15,1.1265580731394909,1.0131871316943004,1.2782532334192092
rmse,prior_residual,sst,170,15,1.5218979766740308,1.3740446498813872,1.6959640344268991
rmse,prior_residual,sst,180,15,2.0660449570369237,1.8704042791092639,2.2778843627889405
rmse,prior_residual,sst,190,15,2.816034586060884,2.551356478713285,3.0939211377680413
rmse,prior_residual,sst,200,15,3.8490780564148306,3.4835310947601577,4.235645097270353
rmse,prior_residual,sst,210,15,5.269774759653259,4.757750264885277,5.828939841847168
rmse,prior_residual,sst,220,15,7.218473105580861,6.496992384639428,8.037062935065105
rmse,prior_residual,sst,230,15,9.887168705522354,8.872821358472038,11.077045856508208
rmse,prior_residual,sst,240,15,13.537203489114027,12.138714705389717,15.241329468115795
rmse,prior_residual,sst,250,15,18.527924919192895,16.5986755137721,20.922866043246568
rmse,prior_residual,sst,260,15,25.348749073308852,22.67562948074744,28.656658485191986
rmse,prior_residual,sst,270,15,34.67506284132705,30.99475760375306,39.167732222312644
rmse,prior_residual,sst,280,15,47.438013833497344,42.405326161682524,53.44241380901338
rmse,prior_residual,sst,290,15,64.91700616366911,58.0796836151935,72.82858026195667
rmse,prior_residual,sst,300,15,88.8762854636768,79.637218230602,99.16801214358047
rmse,prior_residual,sst,310,15,121.74979375121232,109.33244762985218,134.99717458502556
rmse,prior_residual,sst,320,15,166.88853106515342,150.33927081332652,183.80314516898017
rmse,prior_residual,sst,330,15,228.9011042954938,206.73372997705525,250.36859703740657
rmse,prior_residual,sst,340,15,314.13064178869604,284.39985284005144,341.29587889380167
rmse,prior_residual,sst,350,15,431.30140031679224,391.3260835545469,465.67428040494417
rmse,prior_residual,sst,360,15,592.4518421737429,538.523787442577,636.0538546899566
rmse,prior_residual,sst,370,15,814.1800076855118,741.1465265245396,870.4253190381992
rmse,prior_residual,sst,380,15,1119.3709370413737,1020.0376192430476,1195.2654690978409
rmse,prior_residual,sst,390,15,1539.634882221243,1404.0036437557362,1642.956754827313
rmse,prior_residual,sst,400,15,2118.7455240631725,1932.871509464957,2260.643016356885
rmse,prior_residual,sst,410,15,2917.37450903902,2661.5412164968975,3113.636564835763
rmse,prior_residual,sst,420,15,4019.66701678182,3666.835336319588,4293.269803628994
